0,0.0,0.0,0.2,-0.24,0.3142857142857143,-0.5257142857142857,0.36,-0.8057142857142857,0.45714285714285713,-1.0,0.10857142857142857,-0.84,-0.22285714285714286,-0.88,-0.22857142857142856,-0.7371428571428571,-0.15428571428571428,-0.6457142857142857,-0.05142857142857143,-0.8,-0.3657142857142857,-0.7371428571428571,-0.32,-0.6,-0.21142857142857144,-0.5485714285714286,-0.22285714285714286,-0.7028571428571428,-0.4685714285714286,-0.6514285714285715,-0.4228571428571429,-0.5257142857142857,-0.3314285714285714,-0.48,-0.38857142857142857,-0.5771428571428572,-0.56,-0.5714285714285714,-0.5028571428571429,-0.44571428571428573,-0.41714285714285715,-0.4
0,0.0,0.0,0.21511627906976744,-0.2441860465116279,0.32558139534883723,-0.5232558139534884,0.36046511627906974,-0.8023255813953488,0.4418604651162791,-1.0,0.11046511627906977,-0.8662790697674418,-0.20348837209302326,-0.9476744186046512,-0.22674418604651161,-0.7965116279069767,-0.16279069767441862,-0.686046511627907,-0.05813953488372093,-0.8372093023255814,-0.3488372093023256,-0.8081395348837209,-0.32558139534883723,-0.6686046511627907,-0.23255813953488372,-0.5988372093023255,-0.23255813953488372,-0.7441860465116279,-0.45348837209302323,-0.7034883720930233,-0.42441860465116277,-0.5813953488372093,-0.3430232558139535,-0.5232558139534884,-0.4011627906976744,-0.622093023255814,-0.5581395348837209,-0.6104651162790697,-0.5116279069767442,-0.4883720930232558,-0.436046511627907,-0.4418604651162791
0,0.0,0.0,0.20114942528735633,-0.2471264367816092,0.3160919540229885,-0.5287356321839081,0.3563218390804598,-0.8045977011494253,0.4540229885057471,-1.0,0.10919540229885058,-0.8448275862068966,-0.1896551724137931,-0.8850574712643678,-0.19540229885057472,-0.735632183908046,-0.12643678160919541,-0.632183908045977,-0.06321839080459771,-0.8160919540229885,-0.3333333333333333,-0.7758620689655172,-0.3045977011494253,-0.6436781609195402,-0.21264367816091953,-0.5747126436781609,-0.2413793103448276,-0.7241379310344828,-0.4425287356321839,-0.6839080459770115,-0.40804597701149425,-0.5632183908045977,-0.3218390804597701,-0.5057471264367817,-0.40804597701149425,-0.6091954022988506,-0.5459770114942529,-0.5919540229885057,-0.5,-0.47126436781609193,-0.41954022988505746,-0.41954022988505746
0,0.0,0.0,0.21839080459770116,-0.25287356321839083,0.3448275862068966,-0.5287356321839081,0.43103448275862066,-0.8045977011494253,0.5517241379310345,-1.0,0.09770114942528736,-0.8563218390804598,-0.16666666666666666,-0.9137931034482759,-0.1896551724137931,-0.7701149425287356,-0.13218390804597702,-0.6494252873563219,-0.08045977011494253,-0.8333333333333334,-0.3103448275862069,-0.7816091954022989,-0.29310344827586204,-0.6551724137931034,-0.20689655172413793,-0.5862068965517241,-0.25862068965517243,-0.7413793103448276,-0.41379310344827586,-0.7011494252873564,-0.39655172413793105,-0.5804597701149425,-0.3160919540229885,-0.5172413793103449,-0.42528735632183906,-0.6264367816091954,-0.5344827586206896,-0.6149425287356322,-0.4942528735632184,-0.4942528735632184,-0.42528735632183906,-0.4367816091954023
0,0.0,0.0,0.23076923076923078,-0.25443786982248523,0.378698224852071,-0.5325443786982249,0.48520710059171596,-0.8165680473372781,0.6331360946745562,-1.0,0.1301775147928994,-0.8757396449704142,-0.11834319526627218,-0.9408284023668639,-0.14201183431952663,-0.7988165680473372,-0.08875739644970414,-0.6804733727810651,-0.05917159763313609,-0.8579881656804734,-0.27218934911242604,-0.8461538461538461,-0.26627218934911245,-0.7218934911242604,-0.1952662721893491,-0.6331360946745562,-0.2485207100591716,-0.7692307692307693,-0.39644970414201186,-0.757396449704142,-0.38461538461538464,-0.6390532544378699,-0.3136094674556213,-0.5621301775147929,-0.4260355029585799,-0.6568047337278107,-0.5207100591715976,-0.650887573964497,-0.47928994082840237,-0.5443786982248521,-0.42011834319526625,-0.47337278106508873
0,0.0,0.0,0.23952095808383234,-0.25748502994011974,0.38922155688622756,-0.5449101796407185,0.5029940119760479,-0.8263473053892215,0.6586826347305389,-1.0,0.1437125748502994,-0.8862275449101796,-0.09580838323353294,-0.9401197604790419,-0.11377245508982035,-0.8023952095808383,-0.05389221556886228,-0.6826347305389222,-0.059880239520958084,-0.8682634730538922,-0.25149700598802394,-0.844311377245509,-0.24550898203592814,-0.7245508982035929,-0.17365269461077845,-0.6407185628742516,-0.25748502994011974,-0.7784431137724551,-0.38323353293413176,-0.7544910179640718,-0.3652694610778443,-0.6407185628742516,-0.2994011976047904,-0.5688622754491018,-0.437125748502994,-0.6646706586826348,-0.5149700598802395,-0.6586826347305389,-0.47904191616766467,-0.5508982035928144,-0.4251497005988024,-0.48502994011976047
0,0.0,0.0,0.2235294117647059,-0.2529411764705882,0.3588235294117647,-0.5352941176470588,0.47058823529411764,-0.8176470588235294,0.6235294117647059,-1.0,0.11176470588235295,-0.8705882352941177,-0.14705882352941177,-0.9352941176470588,-0.16470588235294117,-0.788235294117647,-0.10588235294117647,-0.6588235294117647,-0.06470588235294118,-0.8588235294117647,-0.3058823529411765,-0.8176470588235294,-0.28823529411764703,-0.6882352941176471,-0.21176470588235294,-0.611764705882353,-0.2529411764705882,-0.7705882352941177,-0.4176470588235294,-0.7352941176470589,-0.3941176470588235,-0.611764705882353,-0.31176470588235294,-0.5470588235294118,-0.4235294117647059,-0.6588235294117647,-0.5352941176470588,-0.6352941176470588,-0.4823529411764706,-0.5176470588235295,-0.4117647058823529,-0.45294117647058824
0,0.0,0.0,0.23529411764705882,-0.2529411764705882,0.3764705882352941,-0.5294117647058824,0.4764705882352941,-0.8176470588235294,0.6235294117647059,-1.0,0.11764705882352941,-0.8705882352941177,-0.12941176470588237,-0.9470588235294117,-0.1588235294117647,-0.8,-0.10588235294117647,-0.6764705882352942,-0.07647058823529412,-0.8529411764705882,-0.2823529411764706,-0.8235294117647058,-0.27058823529411763,-0.6941176470588235,-0.2,-0.611764705882353,-0.2647058823529412,-0.7588235294117647,-0.4,-0.7294117647058823,-0.3764705882352941,-0.6176470588235294,-0.31176470588235294,-0.5411764705882353,-0.4411764705882353,-0.6470588235294118,-0.5235294117647059,-0.6352941176470588,-0.4823529411764706,-0.5235294117647059,-0.4235294117647059,-0.4588235294117647
0,0.0,0.0,0.25949367088607594,-0.25316455696202533,0.43037974683544306,-0.5189873417721519,0.5569620253164557,-0.7974683544303798,0.6962025316455697,-0.9873417721518988,0.20253164556962025,-0.930379746835443,-0.10759493670886076,-1.0,-0.13924050632911392,-0.8417721518987342,-0.0759493670886076,-0.7025316455696202,0.006329113924050633,-0.9367088607594937,-0.2848101265822785,-0.8860759493670886,-0.2721518987341772,-0.7278481012658228,-0.17721518987341772,-0.6329113924050633,-0.1962025316455696,-0.8607594936708861,-0.41139240506329117,-0.7974683544303798,-0.3924050632911392,-0.6518987341772152,-0.3037974683544304,-0.5759493670886076,-0.3987341772151899,-0.7531645569620253,-0.5569620253164557,-0.7151898734177216,-0.5126582278481012,-0.5759493670886076,-0.43037974683544306,-0.5063291139240507
0,0.0,0.0,0.2662337662337662,-0.24025974025974026,0.42857142857142855,-0.512987012987013,0.538961038961039,-0.8116883116883117,0.6818181818181818,-1.0,0.18181818181818182,-0.9155844155844156,-0.06493506493506493,-0.9675324675324676,-0.09740259740259741,-0.8116883116883117,-0.05194805194805195,-0.6818181818181818,-0.03896103896103896,-0.9025974025974026,-0.2532467532467532,-0.8571428571428571,-0.24675324675324675,-0.7142857142857143,-0.16883116883116883,-0.6233766233766234,-0.2532467532467532,-0.8116883116883117,-0.4025974025974026,-0.7662337662337663,-0.38311688311688313,-0.6298701298701299,-0.3051948051948052,-0.5454545454545454,-0.44805194805194803,-0.6948051948051948,-0.5584415584415584,-0.6623376623376623,-0.512987012987013,-0.5324675324675324,-0.44155844155844154,-0.461038961038961
